Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name
DSC_0784 - DSC_0785	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Serrasalmidae	Myloplus	asterias	Myloplus asterias 	MACV1-20	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0784.JPG
DSC_0784 - DSC_0785	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Serrasalmidae	Myloplus	asterias	Myloplus asterias 	MACV1-20	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0785.JPG
DSC_0786 - DSC_0787	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Serrasalmidae	Myloplus	asterias	Myloplus asterias 	MACV1-21	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0786.JPG
DSC_0786 - DSC_0787	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Serrasalmidae	Myloplus	asterias	Myloplus asterias 	MACV1-21	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0787.JPG
DSC_0788 - DSC_0789	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	MACV1-22	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0788.JPG
DSC_0788 - DSC_0789	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 27 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	MACV1-22	Mashumabara 	CV1-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0789.JPG
DSC_0860-DSC_0861	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-01	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0860.JPG
DSC_0860-DSC_0861	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-01	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0861.JPG
DSC_0862-DSC_0863	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-02	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0862.JPG
DSC_0862-DSC_0863	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-02	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0863.JPG
DSC_0864-DSC_0865	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-03	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0864.JPG
DSC_0864-DSC_0865	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-03	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0865.JPG
DSC_0866-DSC_0867	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-04	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0866.JPG
DSC_0866-DSC_0867	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-04	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0867.JPG
DSC_0868-DSC_0869	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-05	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0868.JPG
DSC_0868-DSC_0869	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-05	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0869.JPG
DSC_0870-DSC_0871	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-06	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0870.JPG
DSC_0870-DSC_0871	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-06	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0871.JPG
DSC_0872-DSC_0873	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-07	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0872.JPG
DSC_0872-DSC_0873	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-07	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0873.JPG
DSC_0874-DSC_0875	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-08	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0874.JPG
DSC_0874-DSC_0875	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-08	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0875.JPG
DSC_0876-DSC_0877	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-09	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0876.JPG
DSC_0876-DSC_0877	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	Moenkhausia sp. 1	T1-CV2QKANT-09	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0877.JPG
DSC_0878-DSC_0879	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	cacatuoides	Apistogramma cacatuoides	T1-CV2QKANT-10	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0878.JPG
DSC_0878-DSC_0879	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	cacatuoides	Apistogramma cacatuoides	T1-CV2QKANT-10	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0879.JPG
DSC_0880-DSC_0881	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Chrysobrycon	hesperus	Chrysobrycon hesperus	T1-CV2QKANT-11	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0880.JPG
DSC_0880-DSC_0881	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Chrysobrycon	hesperus	Chrysobrycon hesperus	T1-CV2QKANT-11	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0881.JPG
DSC_0882-DSC_0883	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	Corydoras aeneus	T1-CV2QKANT-12	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0882.JPG
DSC_0882-DSC_0883	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	Corydoras aeneus	T1-CV2QKANT-12	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0883.JPG
DSC_0884-DSC_0885	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T1-CV2QKANT-13	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0884.JPG
DSC_0884-DSC_0885	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T1-CV2QKANT-13	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0885.JPG
DSC_0886-DSC_0887	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	cacatuoides	Apistogramma cacatuoides	T1-CV2QKANT-14	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0886.JPG
DSC_0886-DSC_0887	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	cacatuoides	Apistogramma cacatuoides	T1-CV2QKANT-14	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0887.JPG
DSC_0888-DSC_0889	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-15	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0888.JPG
DSC_0888-DSC_0889	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-15	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0889.JPG
DSC_0890-DSC_0891	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-16	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0890.JPG
DSC_0890-DSC_0891	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-16	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0891.JPG
DSC_0892-DSC_0893	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-17	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0892.JPG
DSC_0892-DSC_0893	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-17	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0893.JPG
DSC_0894-DSC_0895	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-18	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0894.JPG
DSC_0894-DSC_0895	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-18	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0895.JPG
DSC_0896-DSC_0897	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-19	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0896.JPG
DSC_0896-DSC_0897	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-19	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0897.JPG
DSC_0898-DSC_0899	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-20	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0898.JPG
DSC_0898-DSC_0899	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-20	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0899.JPG
DSC_0900-DSC_0901	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-21	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0900.JPG
DSC_0900-DSC_0901	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-21	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0901.JPG
DSC_0902-DSC_0903	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-22	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0902.JPG
DSC_0902-DSC_0903	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-22	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0903.JPG
DSC_0904-DSC_0905	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Bryconamericus	sp. 1	Bryconamericus sp. 1	T1-CV2QKANT-23	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0904.JPG
DSC_0904-DSC_0905	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Bryconamericus	sp. 1	Bryconamericus sp. 1	T1-CV2QKANT-23	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0905.JPG
DSC_0906-DSC_0907	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-24	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0906.JPG
DSC_0906-DSC_0907	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-24	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0907.JPG
DSC_0908-DSC_0909	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-25	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0908.JPG
DSC_0908-DSC_0909	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T1-CV2QKANT-25	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0909.JPG
DSC_0910-DSC_0911	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-26	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0910.JPG
DSC_0910-DSC_0911	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV2QKANT-26	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0911.JPG
DSC_0912-DSC_0913	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-27	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0912.JPG
DSC_0912-DSC_0913	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-27	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0913.JPG
DSC_0914-DSC_0915	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 2	Ancistrus sp. 2	T1-CV2QKANT-28	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0914.JPG
DSC_0914-DSC_0915	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 2	Ancistrus sp. 2	T1-CV2QKANT-28	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0915.JPG
DSC_0916-DSC_0917	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-29	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0916.JPG
DSC_0916-DSC_0917	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-29	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0917.JPG
DSC_0918-DSC_0919	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-30	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0918.JPG
DSC_0918-DSC_0919	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV2QKANT-30	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0919.JPG
DSC_0920-DSC_0921	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	Synbranchus marmoratus	T1-CV2QKANT-31	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0920.JPG
DSC_0920-DSC_0921	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	Synbranchus marmoratus	T1-CV2QKANT-31	Kantashentsa	T1-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0921.JPG
DSC_0922-DSC_0923	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T2-CV2QKANT-01	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0922.JPG
DSC_0922-DSC_0923	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T2-CV2QKANT-01	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0923.JPG
DSC_0924-DSC_0925	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	T2-CV2QKANT-02	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0924.JPG
DSC_0924-DSC_0925	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	T2-CV2QKANT-02	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0925.JPG
DSC_0926-DSC_0927	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T2-CV2QKANT-03	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0926.JPG
DSC_0926-DSC_0927	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T2-CV2QKANT-03	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0927.JPG
DSC_0928-DSC_0929	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T2-CV2QKANT-04	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0928.JPG
DSC_0928-DSC_0929	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T2-CV2QKANT-04	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0929.JPG
DSC_0930-DSC_0931	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	Bujurquina moriorum	T2-CV2QKANT-05	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0930.JPG
DSC_0930-DSC_0931	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	Bujurquina moriorum	T2-CV2QKANT-05	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0931.JPG
DSC_0932-DSC_0933	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T2-CV2QKANT-06	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0932.JPG
DSC_0932-DSC_0933	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	Pyrrhulina cf. eleanorae	T2-CV2QKANT-06	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0933.JPG
DSC_0934-DSC_0935	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	T2-CV2QKANT-07	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0934.JPG
DSC_0934-DSC_0935	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	T2-CV2QKANT-07	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0935.JPG
DSC_0936-DSC_0937	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T2-CV2QKANT-08	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0936.JPG
DSC_0936-DSC_0937	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T2-CV2QKANT-08	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0937.JPG
DSC_0938-DSC_0939	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	Rineloricaria sp. 1	T2-CV2QKANT-09	Kantashentsa	T2-30-50	Leo, Morgan, Esau, Perciles	Red de arrastre y red de mano	DSC_0938.JPG
